time,poselinear_left_x,poselinear_left_y,poselinear_left_z,poseangle_left_x,poseangle_left_y,poseangle_left_z,poseangle_left_w,poselinear_right_x,poselinear_right_y,poselinear_right_z,poseangle_right_x,poseangle_right_y,poseangle_right_z,poseangle_right_w,twistlinear_left_x,twistlinear_left_y,twistlinear_left_z,twistangular_left_x,twistangular_left_y,twistangular_left_z,twistlinear_right_x,twistlinear_right_y,twistlinear_right_z,twistangular_right_x,twistangular_right_y,twistangular_right_z,wrenchforce_left_x,wrenchforce_left_y,wrenchforce_left_z,wrenchtorque_left_x,wrenchtorque_left_y,wrenchtorque_left_z,wrenchforce_right_x,wrenchforce_right_y,wrenchforce_right_z,wrenchtorque_right_x,wrenchtorque_right_y,wrenchtorque_right_z
0.8305,0.4733,0.0515,0.2740,0.3752,0.8382,-0.3899,-0.0687,0.4736,-0.0551,0.2731,-0.3709,0.8410,0.3879,-0.0693
0.8405,0.4732,0.0515,0.2741,0.3752,0.8382,-0.3899,-0.0688,0.4736,-0.0551,0.2731,-0.3709,0.8410,0.3879,-0.0693
0.8505,0.4732,0.0515,0.2741,0.3752,0.8381,-0.3899,-0.0688,0.4736,-0.0551,0.2731,-0.3710,0.8410,0.3878,-0.0693
0.8606,0.4732,0.0515,0.2741,0.3752,0.8381,-0.3900,-0.0688,0.4735,-0.0551,0.2731,-0.3710,0.8410,0.3878,-0.0693
0.8706,0.4732,0.0516,0.2741,0.3753,0.8381,-0.3900,-0.0688,0.4735,-0.0551,0.2732,-0.3711,0.8410,0.3877,-0.0693
0.8806,0.4732,0.0516,0.2741,0.3753,0.8381,-0.3900,-0.0689,0.4735,-0.0552,0.2732,-0.3712,0.8410,0.3876,-0.0693
0.8906,0.4731,0.0516,0.2741,0.3753,0.8381,-0.3900,-0.0689,0.4735,-0.0552,0.2732,-0.3712,0.8410,0.3876,-0.0693
0.9006,0.4731,0.0516,0.2742,0.3753,0.8381,-0.3900,-0.0689,0.4735,-0.0552,0.2732,-0.3713,0.8410,0.3875,-0.0693
0.9106,0.4731,0.0517,0.2742,0.3754,0.8381,-0.3900,-0.0689,0.4734,-0.0552,0.2733,-0.3714,0.8410,0.3874,-0.0693
0.9206,0.4731,0.0517,0.2742,0.3754,0.8381,-0.3900,-0.0689,0.4734,-0.0553,0.2733,-0.3715,0.8410,0.3874,-0.0693
0.9306,0.4731,0.0518,0.2742,0.3754,0.8380,-0.3900,-0.0689,0.4734,-0.0553,0.2733,-0.3716,0.8410,0.3873,-0.0693
0.9406,0.4731,0.0518,0.2742,0.3754,0.8380,-0.3899,-0.0690,0.4734,-0.0553,0.2733,-0.3717,0.8410,0.3872,-0.0693
0.9506,0.4730,0.0518,0.2743,0.3755,0.8380,-0.3899,-0.0690,0.4734,-0.0553,0.2734,-0.3717,0.8410,0.3871,-0.0692
0.9606,0.4730,0.0519,0.2743,0.3755,0.8380,-0.3899,-0.0690,0.4734,-0.0554,0.2734,-0.3718,0.8410,0.3870,-0.0692
0.9706,0.4730,0.0519,0.2743,0.3755,0.8380,-0.3899,-0.0690,0.4734,-0.0554,0.2734,-0.3719,0.8410,0.3869,-0.0692
0.9806,0.4730,0.0520,0.2743,0.3756,0.8380,-0.3899,-0.0690,0.4734,-0.0554,0.2734,-0.3720,0.8410,0.3868,-0.0691
0.9906,0.4730,0.0521,0.2744,0.3756,0.8380,-0.3899,-0.0690,0.4733,-0.0554,0.2735,-0.3721,0.8410,0.3866,-0.0691
1.0006,0.4730,0.0521,0.2744,0.3756,0.8380,-0.3898,-0.0690,0.4733,-0.0555,0.2735,-0.3722,0.8410,0.3865,-0.0691
1.0106,0.4730,0.0522,0.2744,0.3757,0.8380,-0.3898,-0.0690,0.4733,-0.0555,0.2735,-0.3723,0.8410,0.3864,-0.0690
1.0207,0.4730,0.0522,0.2745,0.3757,0.8380,-0.3898,-0.0689,0.4733,-0.0555,0.2736,-0.3724,0.8410,0.3863,-0.0690
1.0307,0.4730,0.0523,0.2745,0.3757,0.8380,-0.3897,-0.0689,0.4733,-0.0556,0.2736,-0.3726,0.8411,0.3861,-0.0689
1.0407,0.4730,0.0524,0.2745,0.3758,0.8380,-0.3897,-0.0689,0.4733,-0.0556,0.2736,-0.3727,0.8411,0.3860,-0.0689
1.0507,0.4730,0.0525,0.2746,0.3758,0.8380,-0.3896,-0.0689,0.4733,-0.0556,0.2736,-0.3728,0.8411,0.3858,-0.0688
1.0607,0.4730,0.0525,0.2746,0.3759,0.8380,-0.3896,-0.0688,0.4733,-0.0556,0.2737,-0.3729,0.8411,0.3857,-0.0688
1.0707,0.4730,0.0526,0.2746,0.3759,0.8380,-0.3895,-0.0688,0.4733,-0.0557,0.2737,-0.3730,0.8411,0.3855,-0.0687
1.0807,0.4730,0.0527,0.2747,0.3760,0.8380,-0.3895,-0.0688,0.4733,-0.0557,0.2737,-0.3731,0.8412,0.3854,-0.0687
1.0907,0.4730,0.0528,0.2747,0.3760,0.8380,-0.3894,-0.0687,0.4733,-0.0557,0.2737,-0.3733,0.8412,0.3852,-0.0686
1.1007,0.4730,0.0528,0.2747,0.3761,0.8380,-0.3893,-0.0687,0.4733,-0.0557,0.2738,-0.3734,0.8412,0.3851,-0.0685
1.1107,0.4730,0.0529,0.2748,0.3761,0.8381,-0.3893,-0.0686,0.4733,-0.0557,0.2738,-0.3735,0.8412,0.3849,-0.0685
1.1207,0.4731,0.0530,0.2748,0.3762,0.8381,-0.3892,-0.0685,0.4733,-0.0557,0.2738,-0.3736,0.8413,0.3847,-0.0684
1.1307,0.4731,0.0531,0.2749,0.3762,0.8381,-0.3891,-0.0685,0.4733,-0.0558,0.2738,-0.3737,0.8413,0.3846,-0.0683
1.1407,0.4731,0.0532,0.2749,0.3763,0.8381,-0.3890,-0.0684,0.4733,-0.0558,0.2739,-0.3739,0.8413,0.3844,-0.0682
1.1507,0.4731,0.0532,0.2750,0.3763,0.8381,-0.3889,-0.0683,0.4733,-0.0558,0.2739,-0.3740,0.8414,0.3842,-0.0681
